time,BE-St. Ghislain,IE-Dublin,SG-Singapore,TW-Changhua County,IN-Indianapolis,MI-Detroit
2010-01-04 17:00:00,0.06373718260457624,0.05029218260457624,0.05174546922203055,0.05068380255536388,0.10727250000000002,0.10429583333333334
2010-01-04 18:00:00,0.0746313492712429,0.05357468260457624,0.045375469222030555,0.04457213588869722,0.08094083333333332,0.06731416666666667
2010-01-04 19:00:00,0.09937301593790958,0.09239968260457623,0.04528380255536389,0.044285469222030555,0.056530833333333336,0.056540833333333325
2010-01-04 20:00:00,0.11342051593790957,0.11164551593790958,0.07490880255536389,0.05613213588869723,0.034395,0.03468333333333333
2010-01-04 21:00:00,0.1353913492712429,0.13206301593790956,0.04068463588869722,0.038976302555363884,0.032452499999999995,0.032822500000000004
2010-01-04 22:00:00,0.08297884927124291,0.08283551593790957,0.05411213588869722,0.047310469222030554,0.05116083333333333,0.051147500000000005
2010-01-04 23:00:00,0.11087801593790958,0.11069968260457624,0.06734296922203054,0.055192969222030555,0.06139500000000001,0.057656666666666676
2010-01-05 00:00:00,0.13948718260457624,0.1390638492712429,0.03879213588869722,0.03674380255536389,0.056265833333333334,0.014400833333333331
2010-01-05 01:00:00,0.11433551593790958,0.11496884927124291,0.04555463588869722,0.04119463588869722,0.04990333333333333,0.00651166666666667
2010-01-05 02:00:00,0.09146218260457623,0.09261551593790956,0.07912963588869722,0.07682130255536389,0.04945166666666668,0.03332166666666666
2010-01-05 03:00:00,0.07103468260457625,0.07258468260457623,0.10443213588869721,0.10100546922203055,0.041315833333333336,0.04006583333333333
2010-01-05 04:00:00,0.06888551593790958,0.07049218260457625,0.1334113025553639,0.12731630255536389,0.037905000000000015,0.036690000000000014
2010-01-05 05:00:00,0.08545718260457627,0.08718051593790958,0.07205880255536387,0.06918546922203056,0.02917583333333333,0.028282499999999995
2010-01-05 06:00:00,0.09535634927124291,0.09729968260457625,0.10414130255536388,0.09979463588869722,0.02215833333333333,0.0213
2010-01-05 07:00:00,0.0921988492712429,0.09240551593790958,0.1387571358886972,0.13126046922203052,0.043983333333333326,-0.12447166666666665
2010-01-05 08:00:00,0.08676968260457624,0.0870913492712429,0.10880380255536388,0.10514046922203056,0.032975833333333336,0.03260416666666666
2010-01-05 09:00:00,0.08677634927124289,0.08660968260457624,0.0804888025553639,0.07857213588869723,0.039696666666666665,0.04071
2010-01-05 10:00:00,0.07917384927124291,0.07906884927124291,0.056739635888697224,0.05599630255536388,0.041585,0.00031500000000000305
2010-01-05 11:00:00,0.0761013492712429,0.07434634927124291,0.05345380255536389,0.052967135888697225,0.08898416666666667,-0.0459475
2010-01-05 12:00:00,0.06761051593790958,0.06622718260457625,0.06916046922203055,0.07015546922203056,0.08099666666666668,0.061936666666666675
2010-01-05 13:00:00,0.06076801593790958,0.05972968260457624,0.10582796922203055,0.10775963588869723,0.06056083333333333,0.030340833333333338
2010-01-05 14:00:00,0.08447134927124292,0.058169682604576244,0.07775880255536388,0.07745046922203055,0.07639583333333333,0.02639083333333334
2010-01-05 15:00:00,0.06627384927124291,0.05512051593790958,0.07197796922203055,0.07130296922203055,0.08745916666666664,-0.022699166666666663
2010-01-05 16:00:00,0.07061468260457625,0.05492134927124291,0.07174463588869723,0.07053630255536389,0.06989083333333332,0.0194825
2010-01-05 17:00:00,0.06840968260457625,0.04438134927124291,0.06350213588869721,0.062310469222030554,0.073505,0.07257666666666666
2010-01-05 18:00:00,0.10874218260457624,0.047887182604576244,0.061121302555363896,0.05946963588869722,0.15101916666666665,0.15129416666666665
2010-01-05 19:00:00,0.11125801593790959,0.09462634927124292,0.05174213588869722,0.05015213588869723,0.05516083333333334,0.05779416666666666
2010-01-05 20:00:00,0.09800884927124293,0.09606718260457625,0.043571302555363886,0.04276130255536389,0.027350833333333338,0.0741125
2010-01-05 21:00:00,0.11387384927124293,0.1102555159379096,0.04133796922203055,0.04070296922203055,0.0311825,0.03140916666666666
2010-01-05 22:00:00,0.12346884927124292,0.12098218260457626,0.042738802555363886,0.040962135888697224,0.09010083333333332,0.09037416666666667
2010-01-05 23:00:00,0.10584218260457624,0.10521718260457624,0.044354635888697216,0.041854635888697214,0.08356636363636365,0.07291909090909088
2010-01-06 00:00:00,0.10790468260457625,0.10883134927124292,0.03758796922203056,0.03458963588869722,0.06719750000000001,0.05015416666666666
2010-01-06 01:00:00,0.17307718260457622,0.10351718260457626,0.04774880255536389,0.04198880255536389,0.06796333333333332,0.04746666666666667
2010-01-06 02:00:00,0.08919718260457624,0.08122551593790958,0.08857630255536389,0.08280130255536389,0.07870166666666667,0.07570666666666666
2010-01-06 03:00:00,0.061790515937909574,0.059298849271242904,0.08639046922203056,0.08035880255536389,0.06743416666666667,0.06555250000000001
2010-01-06 04:00:00,0.06738884927124292,0.06913218260457624,0.10312713588869722,0.09573546922203056,0.03861916666666667,0.038629166666666666
2010-01-06 05:00:00,0.11958384927124292,0.10906051593790957,0.11182380255536388,0.10298546922203056,0.058795000000000014,0.07687166666666666
2010-01-06 06:00:00,0.11577195533184897,0.12064468260457625,0.09197880255536386,0.08496046922203053,0.029550000000000007,0.05175166666666668
2010-01-06 07:00:00,0.10200551593790957,0.10485218260457624,0.0926896358886972,0.08630296922203055,0.0394475,0.0421925
2010-01-06 08:00:00,0.1029013492712429,0.10473468260457625,0.12450880255536388,0.09874213588869722,0.032424166666666664,0.03453416666666667
2010-01-06 09:00:00,0.11322134927124292,0.11458468260457624,0.06829213588869722,0.062050469222030544,0.03769166666666667,0.03845166666666667
2010-01-06 10:00:00,0.1026238492712429,0.10368051593790958,0.04400880255536389,0.04223380255536389,0.049763333333333326,0.05069666666666667
2010-01-06 11:00:00,0.07648551593790957,0.0761988492712429,0.048962135888697224,0.04827380255536389,0.07755916666666665,0.08190249999999999
2010-01-06 12:00:00,0.09040968260457624,0.02348634927124291,0.09394380255536389,0.08695046922203055,0.0712875,0.06876416666666668
2010-01-06 13:00:00,0.06368801593790958,0.052536349271242906,0.09964857528263661,0.09703221164627297,0.11499,0.10995166666666666
2010-01-06 14:00:00,0.06737051593790958,0.03633218260457624,0.08670880255536388,0.08369046922203054,0.0354575,0.0341725
2010-01-06 15:00:00,0.06350384927124292,0.044427182604576246,0.0857513025553639,0.08271630255536387,0.04966166666666666,0.048661666666666666
2010-01-06 16:00:00,0.0731863492712429,0.04225134927124291,0.09753463588869721,0.09288130255536386,0.09246333333333333,0.09105666666666667
2010-01-06 17:00:00,0.07654134927124291,-0.042640317395423746,0.0859038025553639,0.08099713588869721,0.057040833333333325,0.05682083333333333
2010-01-06 18:00:00,0.09500884927124291,0.02929718260457624,0.06070213588869722,0.03413713588869722,0.0855175,0.08581916666666667
2010-01-06 19:00:00,0.10532051593790957,0.06428718260457625,0.04158130255536389,0.017212969222030555,0.054139166666666655,0.054810833333333336
2010-01-06 20:00:00,0.14752301593790956,0.09305134927124292,0.03952630255536389,0.03647630255536389,0.04787916666666667,0.04858083333333334
2010-01-06 21:00:00,0.07338718260457625,0.07331718260457623,0.031768802555363886,0.026127135888697223,0.060103333333333335,0.06082999999999999
2010-01-06 22:00:00,0.08550801593790958,0.07848468260457625,0.03402713588869722,0.03059213588869722,0.08134750000000003,0.08199583333333332
2010-01-06 23:00:00,0.12276968260457624,0.08419301593790958,0.027031302555363887,0.02367963588869722,0.06326666666666668,0.06219
2010-01-07 00:00:00,0.09108551593790956,0.08226718260457626,-0.005827030777969443,-0.029283697444636127,0.06062166666666668,0.05901333333333333
2010-01-07 01:00:00,0.11520884927124292,0.08347218260457624,0.009142135888697219,0.009225469222030554,0.051125,0.049861666666666665
2010-01-07 02:00:00,0.08833384927124291,0.08471718260457624,0.04297880255536389,0.039787135888697214,0.027709166666666663,0.027057499999999998
2010-01-07 03:00:00,0.08314051593790957,0.0836388492712429,0.08787963588869721,0.07707463588869724,0.03227083333333334,0.031837500000000005
2010-01-07 04:00:00,0.09357134927124292,0.08185468260457623,0.05509880255536388,0.05310213588869722,0.0243975,0.02444416666666667
2010-01-07 05:00:00,0.11373218260457625,0.11419051593790956,0.06321963588869722,0.05931963588869722,0.02329666666666667,0.02321833333333333
2010-01-07 06:00:00,0.09781468260457624,0.09954968260457625,0.08281963588869722,0.07055630255536388,0.02679666666666667,0.02776666666666667
2010-01-07 07:00:00,0.09572468260457626,0.09902968260457624,0.06615213588869723,0.06113546922203056,0.0304475,0.03282916666666666
2010-01-07 08:00:00,0.0865313492712429,0.08983968260457623,0.07685380255536389,0.0657971358886972,0.02321583333333333,0.023459166666666663
2010-01-07 09:00:00,0.06498551593790958,0.0673738492712429,0.06505880255536388,0.06075380255536389,0.02539166666666667,0.02638166666666666
2010-01-07 10:00:00,0.06886218260457624,0.07180551593790957,0.06420713588869723,0.059535469222030554,0.029912500000000005,0.028572500000000008
2010-01-07 11:00:00,0.06158218260457625,0.06404051593790958,0.06767963588869721,0.05988296922203054,0.03037833333333333,0.029085
2010-01-07 12:00:00,0.06037468260457624,0.06264634927124291,0.09647213588869721,0.08886713588869721,0.031613333333333334,0.031095
2010-01-07 13:00:00,0.05920634927124291,0.05197968260457624,0.08331296922203053,0.07696963588869722,0.02659166666666667,0.025703333333333328
2010-01-07 14:00:00,0.05845384927124291,0.04206218260457625,0.08130463588869723,0.07574130255536388,0.03440666666666667,0.033378333333333336
2010-01-07 15:00:00,0.058872182604576245,0.05774218260457624,0.06880796922203056,0.06497463588869722,0.04822916666666666,0.047419166666666665
2010-01-07 16:00:00,0.05833468260457624,0.05133968260457625,0.04653713588869722,0.045157135888697214,0.0360175,0.03586083333333333
2010-01-07 17:00:00,0.07220218260457625,0.057637182604576245,0.04943546922203056,0.048595469222030556,0.03067166666666667,0.030481666666666664
2010-01-07 18:00:00,0.07222301593790957,0.056588015937909575,0.041538802555363886,0.04206046922203056,0.030850000000000006,0.03098333333333333
2010-01-07 19:00:00,0.06675634927124291,0.06800468260457623,0.03997963588869722,0.041134635888697216,0.029999999999999995,0.03047333333333333
2010-01-07 20:00:00,0.06339634927124291,0.06649634927124291,0.033607969222030555,0.03420630255536389,0.031551666666666665,0.032148333333333334
2010-01-07 21:00:00,0.0710413492712429,0.07385468260457626,0.02689880255536389,0.027092135888697223,0.03370583333333333,0.03247416666666667
2010-01-07 22:00:00,0.0842338492712429,0.08710051593790957,0.03495213588869722,0.03675880255536389,0.037310833333333335,0.036647499999999986
2010-01-07 23:00:00,0.07345551593790958,0.07531551593790957,0.026106302555363888,0.02832463588869722,0.060130833333333335,0.05938083333333333
2010-01-08 00:00:00,0.06844134927124292,0.07044801593790957,0.00692546922203055,0.016587135888697223,0.06293166666666668,0.06136833333333334
2010-01-08 01:00:00,0.06854468260457625,0.07037301593790958,0.04831130255536389,0.056456302555363894,0.045079166666666656,0.043469166666666684
2010-01-08 02:00:00,0.06779801593790957,0.06961634927124291,0.06774796922203057,0.06929963588869723,0.026394166666666663,0.02544916666666666
2010-01-08 03:00:00,0.06923801593790957,0.07093634927124293,0.054616302555363885,0.055427969222030554,0.0254025,0.024692500000000003
2010-01-08 04:00:00,0.07934218260457623,0.06174051593790958,0.05209963588869722,0.05251463588869723,0.04021416666666666,0.03993416666666666
2010-01-08 05:00:00,0.07903218260457624,0.06983551593790957,0.06472213588869723,0.0647688025553639,0.04515916666666667,0.0465525
2010-01-08 06:00:00,0.09707884927124291,0.09673218260457622,0.05372713588869722,0.053758802555363874,0.03693666666666666,0.03793999999999999
2010-01-08 07:00:00,0.10032301593790957,0.0972163492712429,0.04863463588869722,0.04884796922203055,0.04124666666666666,0.03956333333333333
2010-01-08 08:00:00,0.08345051593790957,0.08166718260457624,0.04827463588869723,0.04867296922203056,0.03255166666666666,0.033309999999999985
2010-01-08 09:00:00,0.06542718260457625,0.06488384927124291,0.06511296922203055,0.06514796922203055,0.034313333333333335,0.03518166666666667
2010-01-08 10:00:00,0.06437051593790957,0.06375884927124291,0.052006302555363884,0.05243130255536389,0.04518272727272727,0.04462636363636364
2010-01-08 11:00:00,0.07831051593790958,0.059127182604576244,0.006238802555363892,0.016073802555363892,0.05839333333333334,0.059473333333333336
2010-01-08 12:00:00,0.07851218260457624,0.0661288492712429,0.030653802555363895,0.036320469222030555,0.05657083333333333,0.054017499999999996
2010-01-08 13:00:00,0.07937301593790957,0.0596313492712429,0.07762880255536389,0.07779546922203057,0.05145583333333334,0.04791083333333333
2010-01-08 14:00:00,0.08888468260457624,0.05207634927124291,0.06803463588869722,0.10084796922203054,0.07063583333333334,0.06601916666666666
2010-01-08 15:00:00,0.06685801593790958,0.05383634927124291,0.06462213588869722,0.06322546922203055,0.06365499999999999,0.05967333333333333
2010-01-08 16:00:00,0.06791468260457624,0.056054682604576245,0.046450469222030555,0.04559213588869722,0.057270833333333326,0.05360416666666666
2010-01-08 17:00:00,0.0805992280591217,0.05751013715003079,0.04493546922203055,0.04430380255536388,0.06127333333333334,0.058625
2010-01-08 18:00:00,0.0851763492712429,0.050813015937909586,0.01589380255536389,0.022832135888697216,0.057135000000000005,0.05597833333333335
2010-01-08 19:00:00,0.09409384927124291,0.0778938492712429,0.04844880255536389,0.048295469222030554,0.05636583333333334,0.05605583333333333
2010-01-08 20:00:00,0.10179218260457623,0.08332551593790957,0.04051630255536389,0.04052963588869722,0.05451166666666665,0.05425833333333333
2010-01-08 21:00:00,0.12981051593790957,0.09913218260457624,-0.019340364111302796,-0.0052286974446361,0.0359975,0.03565416666666667
2010-01-08 22:00:00,0.12101968260457625,0.09860801593790958,0.036467969222030557,0.03632463588869722,0.0461575,0.04557916666666667
2010-01-08 23:00:00,0.15928218260457624,0.10287218260457623,0.040372969222030555,0.03965296922203055,0.07282416666666666,0.07012083333333333
2010-01-09 00:00:00,0.13488801593790958,0.10075634927124291,0.025812211646272978,0.030106757100818435,0.07932583333333333,0.0757725
2010-01-09 01:00:00,0.09582301593790957,0.09196634927124292,0.03374130255536389,0.03329296922203056,0.08586999999999999,0.08106000000000001
2010-01-09 02:00:00,0.09460884927124291,0.0916138492712429,0.05059546922203055,0.052500469222030555,0.05194416666666665,0.04769749999999999
2010-01-09 03:00:00,0.0928363492712429,0.08999801593790958,0.07084713588869722,0.06873880255536388,0.05959166666666666,0.057291666666666664
2010-01-09 04:00:00,0.07490718260457625,0.07340384927124291,0.08864713588869721,0.08509880255536388,-0.007404166666666669,0.018055833333333337
2010-01-09 05:00:00,0.08495051593790959,0.08322551593790957,0.09422130255536389,0.08767296922203054,0.025259166666666662,0.0218275
2010-01-09 06:00:00,0.12948551593790958,0.10862718260457625,0.1132121358886972,0.1000971358886972,0.017519999999999997,0.016663333333333332
2010-01-09 07:00:00,0.15702718260457624,0.11544718260457627,0.10361963588869721,0.09221463588869722,0.011665833333333334,0.011285833333333335
2010-01-09 08:00:00,0.12880301593790955,0.12260968260457623,0.08325796922203055,0.07599963588869722,0.023969999999999998,0.02390166666666667
2010-01-09 09:00:00,0.1632238492712429,0.1150305159379096,0.0814038025553639,0.07529713588869721,0.022479166666666668,0.022025833333333338
2010-01-09 10:00:00,0.10908301593790957,0.10270468260457624,0.07821463588869722,0.07246630255536389,0.0225675,0.021989166666666667
2010-01-09 11:00:00,0.20480051593790954,0.09872218260457623,0.05758713588869721,0.05389213588869722,0.033785833333333334,0.032945833333333334
2010-01-09 12:00:00,0.06640051593790958,0.06513051593790958,0.06881713588869723,0.06493380255536389,0.012201666666666668,0.011036666666666669
2010-01-09 13:00:00,0.09704968260457625,0.07059968260457625,0.10108713588869722,0.09510880255536389,0.022480833333333332,0.021030833333333332
2010-01-09 14:00:00,0.12324551593790958,0.07337218260457624,0.11022213588869721,0.10208880255536389,0.014227499999999997,0.011030833333333332
2010-01-09 15:00:00,0.08467801593790958,0.0690963492712429,0.11477796922203054,0.10589296922203056,0.03301916666666667,0.03124083333333334
2010-01-09 16:00:00,0.0853938492712429,0.06939218260457625,0.12904380255536388,0.11277046922203056,0.02821416666666666,0.026477499999999998
2010-01-09 17:00:00,0.07986718260457623,0.06774051593790957,0.09059130255536389,0.08361796922203053,0.025275,0.023571666666666668
2010-01-09 18:00:00,0.0897038492712429,0.07829218260457624,0.12233046922203054,0.10399880255536388,0.020433333333333338,0.019395
2010-01-09 19:00:00,0.11559468260457624,0.07314134927124291,0.04812380255536389,0.046825469222030555,0.02357583333333333,0.0229125
2010-01-09 20:00:00,0.06965218260457624,0.0645388492712429,0.06690796922203056,0.06058630255536389,0.02335916666666667,0.02232083333333333
2010-01-09 21:00:00,0.1491338492712429,0.08659218260457624,0.08173046922203056,0.07108546922203057,0.024629166666666667,0.0237375
2010-01-09 22:00:00,0.07337384927124291,0.07335051593790959,0.05965963588869723,0.055406302555363884,0.03108916666666666,0.030254166666666662
2010-01-09 23:00:00,0.07401384927124291,0.07086218260457623,0.06110213588869723,0.05653380255536389,0.042847500000000004,0.041514166666666664
2010-01-10 00:00:00,0.07755134927124291,0.0703713492712429,0.05732546922203055,0.05348713588869722,0.03347833333333333,0.032051666666666666
2010-01-10 01:00:00,0.0792663492712429,0.06760301593790957,0.06786213588869724,0.06339213588869722,0.030866666666666664,0.029081666666666662
2010-01-10 02:00:00,0.06261384927124292,0.0635188492712429,0.0802263025553639,0.06996463588869721,0.02606416666666667,0.02453583333333333
2010-01-10 03:00:00,0.06333718260457624,0.06297051593790957,0.05127213588869722,0.04853546922203056,0.02685916666666667,0.02542083333333333
2010-01-10 04:00:00,0.06246051593790958,0.06393551593790958,0.10675880255536388,0.09228046922203054,0.0377875,0.037322500000000015
2010-01-10 05:00:00,0.06806051593790959,0.07064051593790958,0.05744713588869722,0.05542546922203055,0.0287825,0.028552500000000005
2010-01-10 06:00:00,0.07944051593790957,0.08402218260457625,0.05656046922203055,0.054595469222030554,0.03243666666666666,0.029924999999999993
2010-01-10 07:00:00,0.0712763492712429,0.07457801593790957,0.05775963588869723,0.055042969222030544,0.025069166666666663,0.02580083333333333
2010-01-10 08:00:00,0.06876801593790957,0.07146968260457626,0.056406302555363885,0.05298130255536389,0.026059166666666668,0.024227500000000003
2010-01-10 09:00:00,0.06425384927124292,0.06625218260457624,0.044187135888697215,0.043668802555363886,0.026499166666666667,0.025494166666666658
2010-01-10 10:00:00,0.06475218260457624,0.06663551593790958,0.043062135888697214,0.04296380255536389,0.025043333333333338,0.024351666666666664
2010-01-10 11:00:00,0.07208218260457624,0.06636051593790958,0.043377135888697224,0.04357046922203056,0.011290000000000001,0.007191666666666666
2010-01-10 12:00:00,0.07431051593790958,0.06444718260457624,0.04832546922203055,0.049542135888697214,0.04607333333333332,0.041825000000000015
2010-01-10 13:00:00,0.1652763492712429,0.051753015937909576,0.060328802555363895,0.062318802555363886,0.027761666666666667,0.02346166666666667
2010-01-10 14:00:00,0.08769218260457624,0.05232551593790957,0.05275796922203056,0.05443463588869722,0.029365,0.028438333333333333
2010-01-10 15:00:00,0.09440718260457623,0.05523384927124291,0.04949296922203055,0.05126963588869722,0.0419625,0.037185833333333335
2010-01-10 16:00:00,0.09498718260457623,0.054680515937909575,0.044355469222030555,0.04611380255536389,0.0394,0.04059833333333333
2010-01-10 17:00:00,0.07528134927124291,0.055069682604576245,0.04327380255536389,0.04499046922203055,0.02567583333333333,0.0249875
2010-01-10 18:00:00,0.10444634927124292,0.04652301593790958,0.044160469222030554,0.04545380255536389,0.02941333333333333,0.031098333333333332
2010-01-10 19:00:00,0.11843134927124292,0.028453015937909575,0.04207546922203056,0.043585469222030555,0.050068333333333326,0.0617
2010-01-10 20:00:00,0.06699301593790957,0.05909801593790957,-0.01623203077796945,-0.0038520307779694417,0.027205000000000003,0.028118333333333332
2010-01-10 21:00:00,0.06428968260457624,0.05323301593790958,0.039555469222030556,0.03850880255536389,0.024035,0.023289999999999998
2010-01-10 22:00:00,0.07917218260457624,0.05029384927124291,0.009208802555363889,0.016262135888697224,0.030715,0.027426666666666672
2010-01-10 23:00:00,0.06794301593790958,0.047603015937909575,0.019355469222030554,0.023928802555363886,0.04328333333333334,0.04069833333333333
2010-01-11 00:00:00,0.062397182604576246,0.059662182604576244,0.043181302555363885,0.04639130255536389,0.035505,0.03308833333333333
2010-01-11 01:00:00,0.06053801593790957,0.043018015937909576,0.03482796922203056,0.03473463588869722,0.035385,0.03320833333333333
2010-01-11 02:00:00,0.051364682604576245,-0.03282198406209044,-0.020553697444636126,-0.015527030777969447,0.03611916666666667,0.03370583333333333
2010-01-11 03:00:00,0.05952301593790957,0.04691968260457624,0.03209130255536389,0.03479963588869722,0.02692333333333333,0.024949999999999996
2010-01-11 04:00:00,0.06003968260457625,0.056823015937909574,0.029047969222030554,0.030987969222030558,0.04735583333333332,0.04639416666666668
2010-01-11 05:00:00,0.06805801593790958,0.07013801593790957,0.016733802555363886,0.022085469222030557,0.008460833333333334,0.0117425
2010-01-11 06:00:00,0.07869134927124291,0.08340468260457624,0.03137130255536389,0.031824635888697224,0.0257275,0.02606583333333333
2010-01-11 07:00:00,0.07230468260457623,0.07569801593790958,0.038555469222030556,0.03958380255536389,0.0273325,0.02819583333333333
2010-01-11 08:00:00,0.07340468260457625,0.0752413492712429,0.027941302555363885,0.027467969222030555,0.028209166666666667,0.02985583333333333
2010-01-11 09:00:00,0.08525384927124291,0.07578551593790958,-0.01941703077796945,-0.025545364111302784,0.016222499999999997,0.01772083333333334
2010-01-11 10:00:00,0.06673134927124291,0.0663363492712429,0.031511302555363885,0.031311302555363886,0.028186666666666676,0.03165666666666666
2010-01-11 11:00:00,0.08832051593790957,0.050650515937909577,0.037507969222030556,0.03833796922203056,0.04280166666666667,0.044958333333333336
2010-01-11 12:00:00,0.12558551593790956,0.036160515937909574,0.04703130255536389,0.04888463588869722,0.10231166666666663,0.10464166666666666
2010-01-11 13:00:00,0.0632638492712429,0.05560218260457624,0.0572113025553639,0.06015296922203056,0.05274083333333333,0.05007416666666666
2010-01-11 14:00:00,0.06264884927124291,0.05215884927124291,0.051874635888697215,0.053902969222030556,0.04013666666666666,0.03772833333333333
2010-01-11 15:00:00,0.06703218260457625,0.04900218260457624,0.05160963588869723,0.05341130255536389,0.03278916666666667,0.031364166666666665
2010-01-11 16:00:00,0.08157551593790957,0.05018218260457624,0.05240713588869722,0.05396546922203056,0.11205333333333334,0.10882666666666664
2010-01-11 17:00:00,0.07322801593790958,0.03101134927124291,0.04350130255536389,0.04470796922203056,0.056841666666666665,0.055455
