time,IA-Dubuque,IA-Burlington,IA-Ottumwa,MO-Columbia,IL-Alton,MO-Kirksville,OH-Cincinnati,MI-Detroit,IN-Indianapolis,WI-Madison,MN-Duluth,MN-Mankato,MN-Rochester,ND-Jamestown,IN-Evansville
2010-03-29 09:00:00+00:00,0.01797666666666667,0.018681666666666666,0.015968333333333334,0.016636666666666668,0.016974999999999997,0.01880833333333333,0.019148333333333337,0.02181,0.02070666666666667,0.01880666666666667,0.017076666666666664,0.015825000000000002,0.014348333333333334,0.013700000000000002,0.019626666666666667
2010-03-29 10:00:00+00:00,0.010039999999999999,0.015416666666666665,0.011845000000000001,0.02069666666666667,0.026558333333333333,0.020961666666666667,0.040264999999999995,0.049155,0.04400333333333334,0.006096666666666669,0.008466666666666667,0.009261666666666665,0.007421666666666667,0.0064783333333333325,0.03987833333333333
2010-03-29 11:00:00+00:00,0.027820833333333336,0.028874166666666666,0.024489166666666666,0.02505416666666667,0.025659166666666663,0.02893916666666667,0.028822499999999994,0.03352583333333333,0.0317325,0.0296525,0.024085833333333338,0.023687500000000004,0.0213075,0.019890833333333337,0.029510833333333333
2010-03-29 12:00:00+00:00,0.024755000000000006,0.025331666666666666,-0.009204999999999998,0.021786666666666666,0.022011666666666665,0.025373333333333335,0.024075,0.028106666666666665,0.0267,0.026445000000000003,0.021799999999999996,0.02148,0.019293333333333332,0.018158333333333335,0.02463833333333333
2010-03-29 13:00:00+00:00,0.025079999999999998,0.025705000000000002,0.009325000000000002,0.02207166666666667,0.022231666666666667,0.025376666666666665,0.024066666666666667,0.028018333333333336,0.02671166666666666,0.026804999999999995,0.022203333333333332,0.021935000000000003,0.019686666666666665,0.01861166666666667,0.02469333333333333
2010-03-29 14:00:00+00:00,0.10956666666666667,0.11161833333333333,0.09893166666666667,0.09670333333333334,0.09617,0.10919000000000001,0.10416833333333334,0.12205666666666669,0.11555499999999999,0.11669833333333333,0.09831,0.09919333333333333,0.09120833333333332,0.08608833333333335,0.10675833333333333
2010-03-29 15:00:00+00:00,0.032682499999999996,0.0331875,0.0097575,0.028542500000000005,0.028447500000000004,0.03222083333333333,0.031002500000000002,0.03686416666666667,0.03444083333333334,0.0350625,0.02910083333333333,0.02935416666666667,0.02714916666666666,0.02590416666666667,0.03191583333333334
2010-03-29 16:00:00+00:00,0.0391025,0.0397275,0.016000833333333332,0.03397916666666667,0.03430083333333333,0.0383675,0.037464166666666666,0.04528416666666667,0.0416375,0.04250083333333334,0.02807083333333333,0.026084166666666662,0.022782499999999997,0.021827500000000003,0.03782083333333333
2010-03-29 17:00:00+00:00,0.044379999999999996,0.044998333333333335,-0.00222,0.03844166666666667,0.03908166666666667,0.04326333333333333,0.04297666666666667,0.052436666666666666,0.047625,0.011361666666666664,0.035199999999999995,0.03296666666666667,0.029186666666666666,0.028673333333333332,0.043346666666666665
2010-03-29 18:00:00+00:00,0.07052833333333335,0.07182,0.024986666666666667,0.06057,0.062103333333333344,0.06872666666666667,0.06891833333333332,0.08628833333333334,0.07665166666666667,0.06318333333333334,0.059550000000000006,0.05782999999999999,0.05208166666666667,0.05152333333333334,0.06935333333333334
2010-03-29 19:00:00+00:00,0.017942500000000004,0.019965833333333335,-0.006599166666666666,0.017977499999999997,0.022444166666666664,0.02088083333333333,0.026080833333333334,0.034832499999999995,0.03094083333333333,0.016439166666666664,0.025305833333333336,0.028937499999999998,0.021174166666666664,0.016785833333333333,0.025874166666666667
2010-03-29 20:00:00+00:00,0.0045966666666666664,0.007921666666666665,-0.000876666666666667,0.008843333333333333,0.015171666666666667,0.010648333333333333,0.020606666666666665,0.027501666666666664,0.024489999999999998,-0.0007983333333333329,0.02178833333333333,0.037518333333333334,0.025491666666666662,0.01766,0.018111666666666665
2010-03-29 21:00:00+00:00,-0.000539166666666666,-0.003479166666666666,-0.011787500000000001,-0.009694166666666665,-0.016689166666666668,-0.005572499999999999,0.03286083333333334,0.03303416666666666,0.03736416666666667,-0.0005574999999999986,0.017524166666666664,0.0327825,0.01933583333333333,0.011067500000000001,0.028427499999999994
